x_loc,y_loc,game_clock,shot_clock,quarter
44.2178,41.2624,702.98,22.81,1
43.94219,41.32314,702.94,22.77,1
43.67364,41.3829,702.9,22.73,1
43.4173,41.44976,702.86,22.69,1
43.1662,41.51326,702.82,22.64,1
42.92072,41.56887,702.78,22.6,1
42.68455,41.62454,702.75,20.07,1
42.45994,41.68013,702.71,20.04,1
42.24617,41.73483,702.67,20,1
42.03662,41.79982,702.63,19.97,1
41.83508,41.86031,702.59,19.93,1
41.64577,41.91511,702.55,19.9,1
41.46749,41.96954,702.51,19.86,1
41.29676,42.01099,702.47,19.83,1
41.13147,42.05157,702.43,19.79,1
40.97176,42.08671,702.39,19.76,1
40.81587,42.12192,702.35,19.72,1
40.66581,42.15072,702.31,19.69,1
40.51938,42.17531,702.27,19.65,1
40.37368,42.19763,702.23,19.62,1
40.23339,42.21938,702.19,19.59,1
40.09166,42.2342,702.15,19.55,1
39.9527,42.25022,702.11,19.52,1
39.81114,42.26592,702.07,19.48,1
39.67133,42.27854,702.03,19.45,1
39.53205,42.28763,701.99,19.41,1
39.3874,42.29881,701.95,19.38,1
39.23815,42.30614,701.91,19.34,1
39.09106,42.30885,701.87,19.31,1
38.94297,42.30031,701.83,19.27,1
38.80042,42.28789,701.79,19.24,1
38.66555,42.27321,701.75,19.2,1
38.52699,42.25014,701.71,19.17,1
38.39446,42.22264,701.67,19.13,1
38.26872,42.18717,701.63,19.1,1
38.14689,42.15198,701.59,19.06,1
38.02372,42.11784,701.55,19.03,1
37.89643,42.07885,701.51,18.99,1
37.77894,42.03926,701.47,18.96,1
37.6639,42.00213,701.43,18.92,1
37.55686,41.96903,701.39,18.89,1
37.45424,41.94377,701.35,18.85,1
37.35695,41.92609,701.31,18.82,1
37.25596,41.92579,701.27,18.78,1
37.15868,41.93965,701.23,18.75,1
37.05961,41.95924,701.19,18.71,1
36.95388,41.98184,701.15,18.68,1
36.85985,42.01511,701.11,18.64,1
36.76368,42.04826,701.07,18.61,1
36.66578,42.08604,701.03,18.57,1
36.5674,42.12314,700.99,18.54,1
36.47531,42.16032,700.95,18.5,1
36.39129,42.1958,700.91,18.47,1
36.30061,42.23649,700.87,18.44,1
36.21053,42.27058,700.83,18.4,1
36.1181,42.30411,700.79,18.37,1
36.02785,42.33379,700.75,18.33,1
35.93911,42.36128,700.71,18.3,1
35.85873,42.37128,700.67,18.26,1
35.78089,42.38036,700.63,18.23,1
35.70624,42.38088,700.59,18.19,1
35.63359,42.38271,700.55,18.16,1
35.55592,42.38108,700.51,18.12,1
35.47308,42.38603,700.47,18.09,1
35.38749,42.38692,700.43,18.05,1
35.30084,42.38847,700.39,18.02,1
35.20968,42.39329,700.35,17.98,1
35.12179,42.39881,700.32,17.95,1
35.03938,42.39774,700.28,17.91,1
34.95548,42.39838,700.24,17.88,1
34.87486,42.40318,700.2,17.84,1
34.7923,42.41381,700.16,17.81,1
34.7098,42.43147,700.12,17.77,1
34.62907,42.46149,700.08,17.74,1
34.54831,42.49871,700.04,17.7,1
34.46816,42.54514,700,17.67,1
34.39257,42.58926,699.96,17.63,1
34.31862,42.63446,699.92,17.6,1
34.25662,42.67106,699.88,17.56,1
34.2007,42.71428,699.84,17.53,1
34.15401,42.75408,699.8,17.49,1
34.11718,42.78837,699.76,17.46,1
34.08532,42.81929,699.72,17.42,1
34.06049,42.84851,699.68,17.39,1
34.0399,42.87976,699.64,17.35,1
34.02069,42.9057,699.6,17.32,1
34.00589,42.92471,699.56,17.28,1
33.99163,42.93582,699.52,17.25,1
33.97834,42.93688,699.48,17.21,1
33.96741,42.92408,699.44,17.18,1
33.95293,42.89095,699.4,17.15,1
33.94011,42.85909,699.36,17.11,1
33.93055,42.82193,699.32,17.08,1
33.91905,42.78193,699.28,17.04,1
33.90637,42.73172,699.24,17.01,1
33.88816,42.68021,699.2,16.97,1
33.86729,42.62674,699.16,16.94,1
33.83977,42.57008,699.12,16.9,1
33.80846,42.50747,699.08,16.87,1
33.78091,42.42956,699.04,16.83,1
33.7491,42.3544,699,16.8,1
33.70645,42.28224,698.96,16.76,1
33.66368,42.20666,698.92,16.73,1
33.61915,42.12951,698.88,16.69,1
33.57528,42.05207,698.84,16.66,1
33.5291,41.98627,698.8,16.62,1
33.48323,41.91348,698.76,16.59,1
33.43553,41.84275,698.72,16.55,1
33.38563,41.767,698.68,16.52,1
33.33208,41.69442,698.64,16.48,1
33.27465,41.62108,698.6,16.45,1
33.22312,41.53836,698.56,16.41,1
33.16926,41.46561,698.52,16.38,1
33.1132,41.38466,698.48,16.34,1
33.04836,41.31705,698.44,16.31,1
32.9902,41.236,698.4,16.27,1
32.94296,41.14573,698.36,16.24,1
32.89061,41.05177,698.32,16.2,1
32.83818,40.95076,698.28,16.17,1
32.78589,40.83693,698.24,16.13,1
32.7398,40.71397,698.2,16.1,1
32.6911,40.5922,698.16,16.06,1
32.64569,40.46253,698.12,16.03,1
32.6116,40.32353,698.08,15.99,1
32.57717,40.17533,698.04,15.96,1
32.54249,40.01333,698.01,15.93,1
32.50457,39.87206,697.96,15.89,1
32.47438,39.7195,697.93,15.86,1
32.4321,39.5701,697.89,15.82,1
32.41139,39.44683,697.85,15.79,1
32.39026,39.32135,697.81,15.75,1
32.39351,39.19736,697.77,15.72,1
32.40914,39.06897,697.73,15.68,1
32.41383,38.93503,697.69,15.65,1
32.41085,38.80424,697.65,15.61,1
32.42738,38.6731,697.61,15.58,1
32.43594,38.5365,697.57,15.54,1
32.44586,38.40833,697.53,15.51,1
32.4374,38.30818,697.49,15.47,1
32.41656,38.22422,697.45,15.44,1
32.44779,38.12225,697.41,15.4,1
32.47794,38.01026,697.37,15.37,1
32.51697,37.89503,697.33,15.33,1
32.56548,37.7799,697.29,15.3,1
32.58982,37.6327,697.25,15.26,1
32.6131,37.48852,697.21,15.23,1
32.59761,37.33671,697.17,15.19,1
32.58477,37.18773,697.13,15.16,1
32.57655,37.0404,697.09,15.12,1
32.56088,36.89801,697.05,15.09,1
32.52872,36.73679,697.01,15.05,1
32.50231,36.5723,696.97,15.02,1
32.48402,36.38328,696.93,14.98,1
32.48742,36.1511,696.89,14.95,1
32.50963,35.89736,696.85,14.92,1
32.4851,35.65726,696.81,14.88,1
32.46165,35.39607,696.77,14.84,1
32.41103,35.08691,696.73,14.81,1
32.36093,34.7634,696.69,14.77,1
32.33845,34.42243,696.65,14.74,1
32.29514,34.08754,696.61,14.71,1
32.27579,33.71095,696.57,14.67,1
32.23209,33.34048,696.53,14.64,1
32.20417,32.90493,696.49,14.6,1
32.1846,32.43164,696.45,14.57,1
32.18389,32.0502,696.41,14.53,1
32.18464,31.64383,696.37,14.5,1
32.17152,31.23497,696.33,14.46,1
32.15774,30.82412,696.29,14.43,1
32.15749,30.3891,696.25,14.39,1
32.14794,29.93023,696.21,14.36,1
32.11511,29.46879,696.17,14.32,1
32.0879,29.02375,696.13,14.29,1
